source_file,Well,Fluor,Target,Sample,Cq,Exp
5,E05,SYBR,CAPN1,HEK_DMSO_5,21.8434119139149,ncEJCtargets
5,E06,SYBR,CAPN1,HEK_DMSO_5,21.9010651354784,ncEJCtargets
5,E07,SYBR,CAPN1,HEK_SMG1i_4,21.8237251039522,ncEJCtargets
5,E08,SYBR,CAPN1,HEK_SMG1i_4,21.8452288800048,ncEJCtargets
5,E09,SYBR,CAPN1,HEK_SMG1i_4,21.8057262582031,ncEJCtargets
5,E10,SYBR,CAPN1,HEK_SMG1i_5,21.9071328357026,ncEJCtargets
5,E11,SYBR,CAPN1,HEK_SMG1i_5,21.9194552824513,ncEJCtargets
5,E12,SYBR,CAPN1,HEK_SMG1i_5,21.8079630570633,ncEJCtargets
5,F01,SYBR,DAZAP1,HEK_DMSO_4,16.9157166952677,ncEJCtargets
5,F02,SYBR,DAZAP1,HEK_DMSO_4,17.0156385754877,ncEJCtargets
5,F03,SYBR,DAZAP1,HEK_DMSO_4,16.96205975154,ncEJCtargets
5,F04,SYBR,DAZAP1,HEK_DMSO_5,16.9423807760479,ncEJCtargets
5,F05,SYBR,DAZAP1,HEK_DMSO_5,17.0248748654851,ncEJCtargets
5,F06,SYBR,DAZAP1,HEK_DMSO_5,17.047626268706,ncEJCtargets
5,F07,SYBR,DAZAP1,HEK_SMG1i_4,17.2975010519222,ncEJCtargets
5,F08,SYBR,DAZAP1,HEK_SMG1i_4,17.2891227249623,ncEJCtargets
5,F09,SYBR,DAZAP1,HEK_SMG1i_4,17.2348514767398,ncEJCtargets
5,F10,SYBR,DAZAP1,HEK_SMG1i_5,17.4570255910347,ncEJCtargets
5,F11,SYBR,DAZAP1,HEK_SMG1i_5,17.3700356163259,ncEJCtargets
5,F12,SYBR,DAZAP1,HEK_SMG1i_5,17.2912914693494,ncEJCtargets
5,G01,SYBR,EIF4G1,HEK_DMSO_4,17.190258112947,ncEJCtargets
5,G02,SYBR,EIF4G1,HEK_DMSO_4,17.3319539801141,ncEJCtargets
5,G03,SYBR,EIF4G1,HEK_DMSO_4,17.3234770803855,ncEJCtargets
5,G04,SYBR,EIF4G1,HEK_DMSO_5,17.4349718013947,ncEJCtargets
5,G05,SYBR,EIF4G1,HEK_DMSO_5,17.5787408648917,ncEJCtargets
5,G06,SYBR,EIF4G1,HEK_DMSO_5,17.5630660297541,ncEJCtargets
5,G07,SYBR,EIF4G1,HEK_SMG1i_4,17.9044515506977,ncEJCtargets
5,G08,SYBR,EIF4G1,HEK_SMG1i_4,17.8506653669472,ncEJCtargets
5,G09,SYBR,EIF4G1,HEK_SMG1i_4,17.9118120421539,ncEJCtargets
5,G10,SYBR,EIF4G1,HEK_SMG1i_5,17.7433289696826,ncEJCtargets
5,G11,SYBR,EIF4G1,HEK_SMG1i_5,17.7953642764609,ncEJCtargets
5,G12,SYBR,EIF4G1,HEK_SMG1i_5,17.8802199615449,ncEJCtargets
5,H01,SYBR,EPHA2,HEK_DMSO_4,21.6010995804123,ncEJCtargets
5,H02,SYBR,EPHA2,HEK_DMSO_4,21.7920195979096,ncEJCtargets
5,H03,SYBR,EPHA2,HEK_DMSO_4,21.7893292891943,ncEJCtargets
5,H04,SYBR,EPHA2,HEK_DMSO_5,21.6869672857786,ncEJCtargets
5,H05,SYBR,EPHA2,HEK_DMSO_5,21.7350894813953,ncEJCtargets
5,H06,SYBR,EPHA2,HEK_DMSO_5,21.7636179457033,ncEJCtargets
5,H07,SYBR,EPHA2,HEK_SMG1i_4,21.7120377930705,ncEJCtargets
5,H08,SYBR,EPHA2,HEK_SMG1i_4,21.7839148393895,ncEJCtargets
5,H09,SYBR,EPHA2,HEK_SMG1i_4,21.7562831708057,ncEJCtargets
5,H10,SYBR,EPHA2,HEK_SMG1i_5,21.8076670417493,ncEJCtargets
5,H11,SYBR,EPHA2,HEK_SMG1i_5,21.8059328045939,ncEJCtargets
5,H12,SYBR,EPHA2,HEK_SMG1i_5,21.75177812942,ncEJCtargets
6,A01,SYBR,FOXK1,HEK_DMSO_4,22.14595602051,ncEJCtargets
6,A02,SYBR,FOXK1,HEK_DMSO_4,22.4034413591685,ncEJCtargets
6,A03,SYBR,FOXK1,HEK_DMSO_4,22.5414253990531,ncEJCtargets
6,A04,SYBR,FOXK1,HEK_DMSO_5,22.6211546124396,ncEJCtargets
6,A05,SYBR,FOXK1,HEK_DMSO_5,22.7238856858017,ncEJCtargets
6,A06,SYBR,FOXK1,HEK_DMSO_5,22.7187400627155,ncEJCtargets
6,A07,SYBR,FOXK1,HEK_SMG1i_4,22.219683974467898,ncEJCtargets
6,A08,SYBR,FOXK1,HEK_SMG1i_4,22.325856187234,ncEJCtargets
6,A09,SYBR,FOXK1,HEK_SMG1i_4,22.5293619722362,ncEJCtargets
6,A10,SYBR,FOXK1,HEK_SMG1i_5,22.3119412417017,ncEJCtargets
6,A11,SYBR,FOXK1,HEK_SMG1i_5,22.2466321690383,ncEJCtargets
6,A12,SYBR,FOXK1,HEK_SMG1i_5,22.018334384853,ncEJCtargets
6,B01,SYBR,MAPK3,HEK_DMSO_4,19.9964039273525,ncEJCtargets
6,B02,SYBR,MAPK3,HEK_DMSO_4,20.0398659086977,ncEJCtargets
6,B03,SYBR,MAPK3,HEK_DMSO_4,20.0277970303313,ncEJCtargets
6,B04,SYBR,MAPK3,HEK_DMSO_5,19.9720177396569,ncEJCtargets
6,B05,SYBR,MAPK3,HEK_DMSO_5,20.0936585349399,ncEJCtargets
6,B06,SYBR,MAPK3,HEK_DMSO_5,20.1447268293116,ncEJCtargets
6,B07,SYBR,MAPK3,HEK_SMG1i_4,19.8634359644131,ncEJCtargets
6,B08,SYBR,MAPK3,HEK_SMG1i_4,19.7990233514944,ncEJCtargets
6,B09,SYBR,MAPK3,HEK_SMG1i_4,19.852786713354,ncEJCtargets
6,B10,SYBR,MAPK3,HEK_SMG1i_5,19.760122838517,ncEJCtargets
6,B11,SYBR,MAPK3,HEK_SMG1i_5,19.7664023770852,ncEJCtargets
6,B12,SYBR,MAPK3,HEK_SMG1i_5,19.7404183119469,ncEJCtargets
6,C01,SYBR,MYH9,HEK_DMSO_4,21.4873756153053,ncEJCtargets
6,C02,SYBR,MYH9,HEK_DMSO_4,21.9438210929042,ncEJCtargets
6,C03,SYBR,MYH9,HEK_DMSO_4,21.8674813754906,ncEJCtargets
6,C04,SYBR,MYH9,HEK_DMSO_5,21.7568082243535,ncEJCtargets
6,C05,SYBR,MYH9,HEK_DMSO_5,21.848139809046,ncEJCtargets
6,C06,SYBR,MYH9,HEK_DMSO_5,21.9898092596017,ncEJCtargets
6,C07,SYBR,MYH9,HEK_SMG1i_4,21.6146576388589,ncEJCtargets
6,C08,SYBR,MYH9,HEK_SMG1i_4,21.5599212854099,ncEJCtargets
6,C09,SYBR,MYH9,HEK_SMG1i_4,21.8087300758419,ncEJCtargets
6,C10,SYBR,MYH9,HEK_SMG1i_5,21.8243395566061,ncEJCtargets
6,C11,SYBR,MYH9,HEK_SMG1i_5,21.5920916584199,ncEJCtargets
6,C12,SYBR,MYH9,HEK_SMG1i_5,21.208517381821,ncEJCtargets
6,D01,SYBR,SLC7A5,HEK_DMSO_4,21.0806034516853,ncEJCtargets
6,D02,SYBR,SLC7A5,HEK_DMSO_4,21.0781023248066,ncEJCtargets
6,D03,SYBR,SLC7A5,HEK_DMSO_4,21.1136548429181,ncEJCtargets
6,D04,SYBR,SLC7A5,HEK_DMSO_5,21.1056137842686,ncEJCtargets
6,D05,SYBR,SLC7A5,HEK_DMSO_5,21.1864313465596,ncEJCtargets
6,D06,SYBR,SLC7A5,HEK_DMSO_5,21.2835013366794,ncEJCtargets
6,D07,SYBR,SLC7A5,HEK_SMG1i_4,20.0611484924078,ncEJCtargets
6,D08,SYBR,SLC7A5,HEK_SMG1i_4,19.9945497271958,ncEJCtargets
6,D09,SYBR,SLC7A5,HEK_SMG1i_4,20.0868073930228,ncEJCtargets
6,D10,SYBR,SLC7A5,HEK_SMG1i_5,20.0688239662165,ncEJCtargets
6,D11,SYBR,SLC7A5,HEK_SMG1i_5,20.0127807090293,ncEJCtargets
6,D12,SYBR,SLC7A5,HEK_SMG1i_5,19.9271426773239,ncEJCtargets
6,E01,SYBR,USF2,HEK_DMSO_4,18.5703124734343,ncEJCtargets
6,E02,SYBR,USF2,HEK_DMSO_4,18.5297210876975,ncEJCtargets
6,E03,SYBR,USF2,HEK_DMSO_4,18.4147311850937,ncEJCtargets
6,E04,SYBR,USF2,HEK_DMSO_5,18.3391392421246,ncEJCtargets
6,E05,SYBR,USF2,HEK_DMSO_5,18.4777989584641,ncEJCtargets
6,E06,SYBR,USF2,HEK_DMSO_5,18.5010585797427,ncEJCtargets
6,E07,SYBR,USF2,HEK_SMG1i_4,18.8437452366739,ncEJCtargets
6,E08,SYBR,USF2,HEK_SMG1i_4,18.7099681782794,ncEJCtargets
6,E09,SYBR,USF2,HEK_SMG1i_4,18.8108206252732,ncEJCtargets
6,E10,SYBR,USF2,HEK_SMG1i_5,18.7437630201152,ncEJCtargets
6,E11,SYBR,USF2,HEK_SMG1i_5,18.801929801835,ncEJCtargets
6,E12,SYBR,USF2,HEK_SMG1i_5,18.8094686578192,ncEJCtargets
6,F01,SYBR,DYNC1H1,HEK_DMSO_4,19.5424467315043,ncEJCtargets
6,F02,SYBR,DYNC1H1,HEK_DMSO_4,19.5836149954895,ncEJCtargets
6,F03,SYBR,DYNC1H1,HEK_DMSO_4,19.5292503055629,ncEJCtargets
6,F04,SYBR,DYNC1H1,HEK_DMSO_5,19.4370256132963,ncEJCtargets
6,F05,SYBR,DYNC1H1,HEK_DMSO_5,19.5639569154663,ncEJCtargets
6,F06,SYBR,DYNC1H1,HEK_DMSO_5,19.6584507475377,ncEJCtargets
6,F07,SYBR,DYNC1H1,HEK_SMG1i_4,18.9499122522757,ncEJCtargets
6,F08,SYBR,DYNC1H1,HEK_SMG1i_4,18.8442843438379,ncEJCtargets
6,F09,SYBR,DYNC1H1,HEK_SMG1i_4,19.0316165287297,ncEJCtargets
6,F10,SYBR,DYNC1H1,HEK_SMG1i_5,19.0793498876625,ncEJCtargets
6,F11,SYBR,DYNC1H1,HEK_SMG1i_5,19.1242175141945,ncEJCtargets
6,F12,SYBR,DYNC1H1,HEK_SMG1i_5,18.897321265316,ncEJCtargets
6,G01,SYBR,FNBP4,HEK_DMSO_4,20.1134354821547,ncEJCtargets
6,G02,SYBR,FNBP4,HEK_DMSO_4,20.1372758508838,ncEJCtargets
6,G03,SYBR,FNBP4,HEK_DMSO_4,20.1621652487531,ncEJCtargets
6,G04,SYBR,FNBP4,HEK_DMSO_5,20.0581046654765,ncEJCtargets
6,G05,SYBR,FNBP4,HEK_DMSO_5,20.1319544473372,ncEJCtargets
6,G06,SYBR,FNBP4,HEK_DMSO_5,20.1817863384105,ncEJCtargets
6,G07,SYBR,FNBP4,HEK_SMG1i_4,18.9086061130675,ncEJCtargets
6,G08,SYBR,FNBP4,HEK_SMG1i_4,18.7870804494779,ncEJCtargets
6,G09,SYBR,FNBP4,HEK_SMG1i_4,18.8381603839159,ncEJCtargets
6,G10,SYBR,FNBP4,HEK_SMG1i_5,18.8726101296402,ncEJCtargets
6,G11,SYBR,FNBP4,HEK_SMG1i_5,18.8737439652689,ncEJCtargets
6,G12,SYBR,FNBP4,HEK_SMG1i_5,18.6694152169746,ncEJCtargets
6,H01,SYBR,PCNT,HEK_DMSO_4,20.8351911611452,ncEJCtargets
6,H02,SYBR,PCNT,HEK_DMSO_4,20.9554049494549,ncEJCtargets
6,H03,SYBR,PCNT,HEK_DMSO_4,21.0368431357374,ncEJCtargets
6,H04,SYBR,PCNT,HEK_DMSO_5,20.9735065618516,ncEJCtargets
6,H05,SYBR,PCNT,HEK_DMSO_5,21.1158857489125,ncEJCtargets
6,H06,SYBR,PCNT,HEK_DMSO_5,21.0519574374516,ncEJCtargets
6,H07,SYBR,PCNT,HEK_SMG1i_4,20.1108484616312,ncEJCtargets
6,H08,SYBR,PCNT,HEK_SMG1i_4,20.1043675965478,ncEJCtargets
6,H09,SYBR,PCNT,HEK_SMG1i_4,20.1471281821178,ncEJCtargets
6,H10,SYBR,PCNT,HEK_SMG1i_5,20.2829868620958,ncEJCtargets
6,H11,SYBR,PCNT,HEK_SMG1i_5,20.1902019047032,ncEJCtargets
6,H12,SYBR,PCNT,HEK_SMG1i_5,19.9959511216221,ncEJCtargets
7,A01,SYBR,ACTB,HEK_DMSO_6,14.96342314,ncEJCtargets
7,A02,SYBR,ACTB,HEK_DMSO_6,14.95908058,ncEJCtargets
7,A03,SYBR,ACTB,HEK_DMSO_6,14.94506514,ncEJCtargets
7,A04,SYBR,DYNC1H1,HEK_DMSO_6,19.8875819,ncEJCtargets
7,A05,SYBR,DYNC1H1,HEK_DMSO_6,19.86587974,ncEJCtargets
7,A06,SYBR,DYNC1H1,HEK_DMSO_6,19.7898291,ncEJCtargets
7,A07,SYBR,FNBP4,HEK_DMSO_6,20.36898447,ncEJCtargets
7,A08,SYBR,FNBP4,HEK_DMSO_6,20.32432354,ncEJCtargets
7,A09,SYBR,FNBP4,HEK_DMSO_6,20.26525701,ncEJCtargets
7,A10,SYBR,PCNT,HEK_DMSO_6,20.87296046,ncEJCtargets
7,A11,SYBR,PCNT,HEK_DMSO_6,20.82094506,ncEJCtargets
7,A12,SYBR,PCNT,HEK_DMSO_6,20.87513766,ncEJCtargets
7,B01,SYBR,ACTB,HEK_SMG1i_6,15.49054817,ncEJCtargets
7,B02,SYBR,ACTB,HEK_SMG1i_6,15.54809265,ncEJCtargets
7,B03,SYBR,ACTB,HEK_SMG1i_6,15.56089981,ncEJCtargets
7,B04,SYBR,DYNC1H1,HEK_SMG1i_6,19.69843836,ncEJCtargets
7,B05,SYBR,DYNC1H1,HEK_SMG1i_6,19.5903762,ncEJCtargets
7,B06,SYBR,DYNC1H1,HEK_SMG1i_6,19.64896147,ncEJCtargets
7,B07,SYBR,FNBP4,HEK_SMG1i_6,18.84623733,ncEJCtargets
7,B08,SYBR,FNBP4,HEK_SMG1i_6,18.82012263,ncEJCtargets
7,B09,SYBR,FNBP4,HEK_SMG1i_6,18.83423395,ncEJCtargets
7,B10,SYBR,PCNT,HEK_SMG1i_6,20.25018187,ncEJCtargets
7,B11,SYBR,PCNT,HEK_SMG1i_6,20.26349201,ncEJCtargets
7,B12,SYBR,PCNT,HEK_SMG1i_6,20.16896203,ncEJCtargets
7,C01,SYBR,ACTB,HEK_DMSO_7,15.01817525,ncEJCtargets
7,C02,SYBR,ACTB,HEK_DMSO_7,14.95442118,ncEJCtargets
7,C03,SYBR,ACTB,HEK_DMSO_7,14.98739932,ncEJCtargets
7,C04,SYBR,DYNC1H1,HEK_DMSO_7,19.87907279,ncEJCtargets
7,C05,SYBR,DYNC1H1,HEK_DMSO_7,19.88951521,ncEJCtargets
7,C06,SYBR,DYNC1H1,HEK_DMSO_7,19.88668541,ncEJCtargets
7,C07,SYBR,FNBP4,HEK_DMSO_7,20.40028161,ncEJCtargets
7,C08,SYBR,FNBP4,HEK_DMSO_7,20.50126501,ncEJCtargets
7,C09,SYBR,FNBP4,HEK_DMSO_7,20.39210333,ncEJCtargets
7,C10,SYBR,PCNT,HEK_DMSO_7,21.13656466,ncEJCtargets
7,C11,SYBR,PCNT,HEK_DMSO_7,20.94881301,ncEJCtargets
7,C12,SYBR,PCNT,HEK_DMSO_7,20.92658173,ncEJCtargets
7,D01,SYBR,ACTB,HEK_SMG1i_7,15.54998571,ncEJCtargets
7,D02,SYBR,ACTB,HEK_SMG1i_7,15.57296162,ncEJCtargets
7,D03,SYBR,ACTB,HEK_SMG1i_7,15.40356514,ncEJCtargets
7,D04,SYBR,DYNC1H1,HEK_SMG1i_7,19.5768381,ncEJCtargets
7,D05,SYBR,DYNC1H1,HEK_SMG1i_7,19.60888465,ncEJCtargets
7,D06,SYBR,DYNC1H1,HEK_SMG1i_7,19.62680361,ncEJCtargets
7,D07,SYBR,FNBP4,HEK_SMG1i_7,18.84227703,ncEJCtargets
7,D08,SYBR,FNBP4,HEK_SMG1i_7,18.80337441,ncEJCtargets
7,D09,SYBR,FNBP4,HEK_SMG1i_7,18.81409643,ncEJCtargets
7,D10,SYBR,PCNT,HEK_SMG1i_7,20.30018657,ncEJCtargets
7,D11,SYBR,PCNT,HEK_SMG1i_7,20.23792466,ncEJCtargets
7,D12,SYBR,PCNT,HEK_SMG1i_7,20.21802914,ncEJCtargets
7,E01,SYBR,ACTB,HEK_DMSO_8,15.10896882,ncEJCtargets
7,E02,SYBR,ACTB,HEK_DMSO_8,15.04775779,ncEJCtargets
7,E03,SYBR,ACTB,HEK_DMSO_8,15.0906374,ncEJCtargets
7,E04,SYBR,DYNC1H1,HEK_DMSO_8,19.98357306,ncEJCtargets
7,E05,SYBR,DYNC1H1,HEK_DMSO_8,19.96179451,ncEJCtargets
7,E06,SYBR,DYNC1H1,HEK_DMSO_8,19.93327321,ncEJCtargets
7,E07,SYBR,FNBP4,HEK_DMSO_8,20.53516455,ncEJCtargets
7,E08,SYBR,FNBP4,HEK_DMSO_8,20.56561925,ncEJCtargets
7,E09,SYBR,FNBP4,HEK_DMSO_8,20.66247776,ncEJCtargets
7,E10,SYBR,PCNT,HEK_DMSO_8,21.17496407,ncEJCtargets
7,E11,SYBR,PCNT,HEK_DMSO_8,21.15239848,ncEJCtargets
7,E12,SYBR,PCNT,HEK_DMSO_8,21.07911958,ncEJCtargets
7,F01,SYBR,ACTB,HEK_SMG1i_8,15.78368802,ncEJCtargets
7,F02,SYBR,ACTB,HEK_SMG1i_8,15.86523555,ncEJCtargets
7,F03,SYBR,ACTB,HEK_SMG1i_8,15.78470996,ncEJCtargets
7,F04,SYBR,DYNC1H1,HEK_SMG1i_8,19.75242476,ncEJCtargets
7,F05,SYBR,DYNC1H1,HEK_SMG1i_8,19.75192183,ncEJCtargets
7,F06,SYBR,DYNC1H1,HEK_SMG1i_8,19.90003523,ncEJCtargets
7,F07,SYBR,FNBP4,HEK_SMG1i_8,18.88463931,ncEJCtargets
7,F08,SYBR,FNBP4,HEK_SMG1i_8,18.93124954,ncEJCtargets
7,F09,SYBR,FNBP4,HEK_SMG1i_8,18.83894852,ncEJCtargets
7,F10,SYBR,PCNT,HEK_SMG1i_8,20.62627161,ncEJCtargets
7,F11,SYBR,PCNT,HEK_SMG1i_8,20.61577919,ncEJCtargets
7,F12,SYBR,PCNT,HEK_SMG1i_8,20.37197644,ncEJCtargets
